ID,name,releasedate,Asynchronous Multiplayer,Co-op,Co-op Campaign,Competitive,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Party-Based RPG,PvE,PvP,Replay Value,Singleplayer,free_to_play,Casual,RPG,Massively_Multiplayer
288160,The Room,28-Jul-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
282560,RollerCoaster Tycoon World,16-Nov-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
467520,Power & Revolution,26-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394870,Office Battle,02-Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
348250,Google Earth VR,16-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
554510,The Golf Club 2�,27-Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292140,FINAL FANTASY XIII-2,11-Dec-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
466300,Planescape: Torment: Enhanced Edition,11-Apr-17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
478980,Mansions of Madness,01-Aug-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
233980,Unepic,25-Jul-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
20540,Company of Heroes: Tales of Valor,08-Apr-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
314970,Age of Conquest IV,05-Apr-16,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
465710,Heroes Tactics,21-Jun-17,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
561610,MotoGP�17,15-Jun-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
458960,Winning Putt: Golf Online,25-Oct-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
390100,9Dragons,14-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
261470,Distant Worlds: Universe,23-May-14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
280160,Aragami,04-Oct-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
7830,Men of War,06-May-09,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
215530,The Incredible Adventures of Van Helsing,22-May-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
319910,Trine 3: The Artifacts of Power,20-Aug-15,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
448070,Red Risk,04-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
533180,Campfire: One of Us Is the Killer,07-Dec-16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
113020,Monaco,24-Apr-13,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
641780,The Drone Racing League Simulator,01-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
290790,Grey Goo,23-Jan-15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
442780,STRAFE: Millennium Edition,09-May-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8850,BioShock 2,09-Feb-10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
24670,Trainz Simulator 12,08-Jun-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21100,F.E.A.R. 3,21-Jun-11,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
575550,Hell Girls,12-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
599460,Weapon Shop Fantasy,27-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
391720,Layers of Fear,15-Feb-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
301910,Saints Row: Gat out of Hell,22-Jan-15,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
645260,Trophy Fishing 2,13-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
740260,Crimson Imprint plus -Nonexistent Christmas-,01-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
382080,Action Alien,26-Jun-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240320,Panzar,25-Nov-13,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1
407000,Survival Is Not Enough,14-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370540,Gary Grigsby's War in the East,09-Jul-15,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
364420,Roguelands,13-Jun-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
359310,Evoland 2,25-Aug-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214340,Deponia,06-Aug-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448470,Bacteria,23-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298900,Space Hulk: Deathwing,14-Dec-16,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
455980,Judgment: Apocalypse Survival Simulation,03-May-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
232050,Eador. Masters of the Broken World,19-Apr-13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
13520,Far Cry,01-Apr-08,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
261180,Lethal League,27-Aug-14,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
251290,The Legend of Heroes: Trails in the Sky SC,29-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15120,Tom Clancy's Rainbow Six: Vegas 2,16-Apr-08,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
420530,OneShot,08-Dec-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
203630,Warlock - Master of the Arcane,08-May-12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
295550,Royal Quest,06-Aug-14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
268750,Magicite,09-Jun-14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
487270,Go Mission: Space Travel,21-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
213850,Magic 2014,26-Jun-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
335670,LISA,15-Dec-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9010,Return to Castle Wolfenstein,03-Aug-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
576130,State of Anarchy: Master of Mayhem,31-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
265210,Viscera Cleanup Detail: Santa's Rampage,13-Dec-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
263060,Blockstorm,21-May-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
307670,Hard West,18-Nov-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
669580,The Ultimatest Battle,12-Sep-17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3170,King's Bounty: Armored Princess,19-Nov-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
360830,Yooka-Laylee,11-Apr-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
13230,Unreal Tournament 2004,17-Mar-04,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
424280,Iron Snout,27-Jan-16,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
263540,Villagers and Heroes,17-Apr-14,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
304530,Agents of Mayhem,15-Aug-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
252870,PULSAR: Lost Colony,15-Sep-15,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
305260,Battle Islands,06-Aug-14,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0
660160,Field of Glory II,12-Oct-17,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
310470,Grand Ages: Medieval,25-Sep-15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
292180,X-Plane 10 Global - 64 Bit,14-Jul-14,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
249650,Blackguards,22-Jan-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
289930,TransOcean: The Shipping Company,23-Sep-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
337150,Sentinels of the Multiverse,22-Dec-14,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
667870,MINDNIGHT,04-Aug-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
625140,Ragnarok Journey,12-Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
296970,Renowned Explorers: International Society,02-Sep-15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
412740,Audioshield,05-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545650,High Profits,12-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579950,Marvel's Guardians of the Galaxy: The Telltale Series,18-Apr-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58610,Wargame: European Escalation,22-Feb-12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
414740,RAID: World War II,26-Sep-17,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
228760,TrackMania� Canyon,27-Feb-13,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
538590,Sleeping Valley,08-Oct-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457550,Bigscreen Beta,28-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545110,Driver Booster 4 for Steam,07-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61700,Might & Magic: Clash of Heroes,21-Sep-11,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
712840,King Exit,19-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
363360,Interstellar Rift,23-Jun-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
420790,StarBreak,10-May-16,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
335620,Star Traders: Frontiers,31-Jul-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
368360,60 Seconds!,25-May-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
370730,NOBUNAGA'S AMBITION: Tenshouki WPK HD Version,11-Nov-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570420,X Rebirth VR Edition,07-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73010,Cities in Motion,22-Feb-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
204340,Serious Sam 2,31-Jan-12,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
393080,Call of Duty: Modern Warfare Remastered,27-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
523120,VEGAS Movie Studio 14 Platinum Steam Edition,14-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382900,FINAL FANTASY VI,16-Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
239120,FINAL FANTASY III,27-May-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
63910,King's Bounty: Crossworlds,17-Sep-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513620,SkyTime,02-Dec-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22350,BRINK,09-May-11,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
485980,Syrian Warfare,21-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
252110,Lovers in a Dangerous Spacetime,09-Sep-15,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
98800,Dungeons of Dredmor,13-Jul-11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
316790,Grim Fandango Remastered,26-Jan-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
555160,Pavlov VR,27-Feb-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3720,Evil Genius,22-Jun-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
253430,CastleMiner Z,03-Feb-14,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
285010,Pixel Puzzles: UndeadZ,06-Jun-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
238750,Might & Magic X - Legacy,23-Jan-14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
577230,Three Kingdoms: The Last Warlord,26-May-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546400,Cavern Escape,20-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
293780,Crawl,11-Apr-17,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
321410,Command: Modern Air / Naval Operations WOTY,26-Sep-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460120,Megadimension Neptunia VII,05-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15320,IL-2 Sturmovik: 1946,13-Jun-08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
506610,Five Nights at Freddy's: Sister Location,07-Oct-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
404680,Hob,26-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
353270,Hyperdimension Neptunia Re;Birth3 V Generation,30-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
436320,Raw Data,05-Oct-17,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6800,Commandos: Behind Enemy Lines,15-Mar-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
745880,????? ? Hidden Star in Four Seasons.,17-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
214420,Gear Up,28-Jan-15,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
551730,Toukiden 2,21-Mar-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383180,Dead Island Riptide Definitive Edition,31-May-16,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
262940,Broken Sword 5 - the Serpent's Curse,04-Dec-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
503770,Elven Assassin,10-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,Overgrowth,16-Oct-17,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
550340,Umineko: Golden Fantasia,08-Dec-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6910,Deus Ex: Game of the Year Edition,29-Mar-07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
327140,Tilt Brush,05-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
224760,FEZ,01-May-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3480,Peggle Deluxe,06-Mar-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
315460,Dig or Die,10-Jul-18,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
224500,Gnomoria,23-Feb-16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
233720,Surgeon Simulator,19-Apr-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16450,F.E.A.R. 2: Project Origin,12-Feb-09,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8000,Tomb Raider: Anniversary,05-Jun-07,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
50620,Darksiders,23-Sep-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
203680,F1 Race Stars,14-Nov-12,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
452570,Battle Chef Brigade,20-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
363090,NOBUNAGA'S AMBITION: Kakushin with Power Up Kit,25-Jun-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580200,Yonder: The Cloud Catcher Chronicles,17-Jul-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
67370,The Darkness II,09-Feb-12,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
562810,Monopoly Plus,07-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
434030,Aerofly FS 2 Flight Simulator,20-Nov-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
337950,The SKIES,16-Apr-16,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
457710,Road Madness,29-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263760,Turbo Dismount,21-May-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
404540,Nex Machina,20-Jun-17,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
583470,The End Is Nigh,12-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15700,Oddworld: Abe's Oddysee,28-Aug-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
412050,HordeZ,29-Apr-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
703700,Our End of the World,02-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,Disciples III: Reincarnation,14-Feb-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
388880,Oxenfree,14-Jan-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254300,Dofus,15-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
528200,VEGAS Pro 14 Edit Steam Edition,30-Sep-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219830,King Arthur's Gold,05-Nov-13,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
206440,To the Moon,07-Sep-12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
248860,NEO Scavenger,15-Dec-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
65790,Arma: Cold War Assault,08-Aug-11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
39190,Dungeon Siege,05-Apr-11,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
569860,Thimbleweed Park,30-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12150,Max Payne 2: The Fall of Max Payne,06-Jan-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25830,Knights of Honor,04-Feb-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41000,Serious Sam HD: The First Encounter,24-Nov-09,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
397100,MachineCraft,25-Mar-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
311770,LEGO� Pirates of the Caribbean The Video Game,06-Oct-14,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
468070,90 Minute Fever,12-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269330,Chronology,12-May-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260430,The Four Kings Casino and Slots,01-Jun-15,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
577940,Killer Instinct,27-Sep-17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
327860,Salt,06-Feb-18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
340000,Headlander,25-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251950,World War II Online,05-Sep-17,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
22130,Hearts of Iron II: Complete,23-Jan-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92800,SpaceChem,02-Mar-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
104900,ORION: Prelude,16-Apr-13,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
237850,Dreamfall Chapters,21-Jul-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327090,Out of Reach,13-Jul-18,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
394230,Battleborn,03-May-16,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
461880,Hyposphere,05-May-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,Red Orchestra: Ostfront 41-45,14-Mar-06,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
368230,Kingdom: Classic,21-Oct-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
595420,Franchise Hockey Manager 4,06-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,LEGO Batman: The Videogame,29-Sep-08,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
236090,Dust: An Elysian Tail,24-May-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
317360,Double Action: Boogaloo,23-Oct-14,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
282400,SuperPower 2 Steam Edition,18-Apr-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
449800,Attack on Titan / A.O.T. Wings of Freedom,26-Aug-16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
11450,Overlord,12-Nov-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
40700,Machinarium,16-Oct-09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
517160,Richie's Plank Experience,18-Dec-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521150,Another Brick in the Mall,03-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24840,Medal of Honor: Airborne,06-Oct-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
580420,Tourists Kidnapped a Little Bear,20-Jan-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
384740,CAT Interstellar,06-Oct-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
425580,The Room Two,05-Jul-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527100,Star Trek: Bridge Crew,30-May-17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
205990,Warlock 2: the Exiled,10-Apr-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
298030,Total Annihilation,18-Dec-15,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
500710,Wild Terra Online,18-Dec-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
421050,Deponia Doomsday,01-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312750,FINAL FANTASY IV,17-Sep-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
464060,RUINER,26-Sep-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
527270,Atelier Sophie: The Alchemist of the Mysterious Book,07-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
453090,Parkitect,29-Nov-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
435400,Hidden Folks,15-Feb-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13210,Unreal Tournament 3: Black Edition,05-Mar-09,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
542480,Therian Saga,27-Mar-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
232010,Euro Truck Simulator,08-Mar-13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2810,X3: Reunion,21-Jul-06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338180,Batla,14-May-15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
454080,Burst,14-Mar-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70400,Recettear: An Item Shop's Tale,10-Sep-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
235800,Audiosurf 2,26-May-15,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
7760,X-COM: UFO Defense,04-Sep-08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
243950,Divinity: Dragon Commander,06-Aug-13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
239840,Dead State,04-Dec-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
308040,Back to Bed,06-Aug-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
629690,Vaporum,28-Sep-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
322520,Dynasty Warriors 8 - Empires,26-Feb-15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
313780,Conarium,06-Jun-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522470,The House of Da Vinci,24-Nov-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228300,Remember Me,05-Jun-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
385730,WWE 2K16,10-Mar-16,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
235320,Original War,27-Jan-14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
350110,TransOcean 2: Rivals,10-May-16,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
507300,Club Manager 2017,24-Mar-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234710,Poker Night 2,26-Apr-13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
231060,Ragnarok Online 2,01-May-13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
639790,DEEP SPACE WAIFU,31-May-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32500,STAR WARS�: The Force Unleashed� II,01-Dec-10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
345240,SHOGUN: Total War� - Gold Edition,25-Jun-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317820,Guild of Dungeoneering,14-Jul-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
312280,Simply Chess,11-Sep-15,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
311260,The Guild 3,26-Sep-17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
504210,SHENZHEN I/O,17-Nov-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
682130,Discord Bot Maker,21-Aug-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247020,"Cook, Serve, Delicious!",08-Oct-13,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
339340,Resident Evil 0 / biohazard 0 HD REMASTER,19-Jan-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
